"city","state","postalcode","country","creditlimit","productcode","productline","productscale","quantityinstock","buyprice","msrp","productrating","customernumber"
"Madrid",,"28023","Spain","104600.00","S18_2325","Vintage Cars","1:18","9354","58.48","127.13","4","458"
"Madrid",,"28023","Spain","104600.00","S18_3320","Vintage Cars","1:18","7913","57.54","99.21","2","458"
"Madrid",,"28023","Spain","104600.00","S24_2022","Vintage Cars","1:24","2847","20.61","44.80","2","458"
"Madrid",,"28023","Spain","104600.00","S12_3148","Classic Cars","1:18","6906","89.14","151.08","1","458"
"Madrid",,"28023","Spain","104600.00","S18_2432","Trucks and Buses","1:18","2018","24.92","60.77","3","458"
"Madrid",,"28023","Spain","104600.00","S18_2795","Vintage Cars","1:18","548","72.56","168.75","3","458"
"Madrid",,"28023","Spain","104600.00","S18_4668","Vintage Cars","1:18","6645","23.14","50.31","1","458"
"Madrid",,"28023","Spain","104600.00","S32_3522","Trucks and Buses","1:32","814","33.61","64.64","3","458"
"Madrid",,"28023","Spain","104600.00","S10_1949","Classic Cars","1:10","7305","98.58","214.30","2","458"
"Madrid",,"28023","Spain","104600.00","S12_1108","Classic Cars","1:12","3619","95.59","207.80","3","458"
"Madrid",,"28023","Spain","104600.00","S18_2248","Vintage Cars","1:18","540","33.30","60.54","3","458"
"Madrid",,"28023","Spain","104600.00","S18_2949","Vintage Cars","1:18","4189","60.78","101.31","3","458"
"Madrid",,"28023","Spain","104600.00","S18_3136","Vintage Cars","1:18","5992","60.74","104.72","3","458"
"Madrid",,"28023","Spain","104600.00","S24_1937","Vintage Cars","1:24","7332","22.57","33.19","3","458"
"Madrid",,"28023","Spain","104600.00","S24_2300","Trucks and Buses","1:24","2327","61.34","127.79","2","458"
"Madrid",,"28023","Spain","104600.00","S24_3969","Vintage Cars","1:24","2081","21.75","41.03","4","458"
"Madrid",,"28023","Spain","104600.00","S700_2824","Classic Cars","1:18","6934","46.53","101.15","2","458"
"Madrid",,"28023","Spain","104600.00","S10_4962","Classic Cars","1:10","6791","103.42","147.74","3","458"
"Madrid",,"28023","Spain","104600.00","S18_1097","Trucks and Buses","1:18","2613","58.33","116.67","4","458"
"Madrid",,"28023","Spain","104600.00","S18_1367","Vintage Cars","1:18","8635","24.26","53.91","2","458"
"Madrid",,"28023","Spain","104600.00","S18_2957","Vintage Cars","1:18","5649","34.35","62.46","4","458"
"Madrid",,"28023","Spain","104600.00","S18_4600","Trucks and Buses","1:18","3128","84.76","121.08","4","458"
"Madrid",,"28023","Spain","104600.00","S24_4258","Vintage Cars","1:24","4710","57.46","97.39","2","458"
"Madrid",,"28023","Spain","104600.00","S32_1268","Trucks and Buses","1:32","5099","53.93","96.31","3","458"
"Brisbane","CA","94217","USA","60300.00","S18_1749","Vintage Cars","1:18","2724","86.70","170.00","4","487"
"Brisbane","CA","94217","USA","60300.00","S18_2238","Classic Cars","1:18","4724","101.51","163.73","4","487"
"Brisbane","CA","94217","USA","60300.00","S18_2325","Vintage Cars","1:18","9354","58.48","127.13","4","487"
"Brisbane","CA","94217","USA","60300.00","S18_3320","Vintage Cars","1:18","7913","57.54","99.21","4","487"
"Brisbane","CA","94217","USA","60300.00","S24_2022","Vintage Cars","1:24","2847","20.61","44.80","4","487"
"Brisbane","CA","94217","USA","60300.00","S18_2795","Vintage Cars","1:18","548","72.56","168.75","4","487"
"Brisbane","CA","94217","USA","60300.00","S12_4473","Trucks and Buses","1:12","6125","55.70","118.50","3","487"
"Brisbane","CA","94217","USA","60300.00","S18_1342","Vintage Cars","1:18","8693","60.62","102.74","5","487"
"Brisbane","CA","94217","USA","60300.00","S18_2248","Vintage Cars","1:18","540","33.30","60.54","5","487"
"Brisbane","CA","94217","USA","60300.00","S24_1937","Vintage Cars","1:24","7332","22.57","33.19","4","487"
"Brisbane","CA","94217","USA","60300.00","S24_3969","Vintage Cars","1:24","2081","21.75","41.03","5","487"
"Brisbane","CA","94217","USA","60300.00","S32_2509","Trucks and Buses","1:32","2874","25.98","54.11","5","487"
"Brisbane","CA","94217","USA","60300.00","S18_1367","Vintage Cars","1:18","8635","24.26","53.91","3","487"
"Brisbane","CA","94217","USA","60300.00","S24_2840","Classic Cars","1:24","2542","15.91","35.36","3","487"
"Brisbane","CA","94217","USA","60300.00","S24_4258","Vintage Cars","1:24","4710","57.46","97.39","4","487"
"Espoo",,"FIN-02271","Finland","98800.00","S18_1889","Classic Cars","1:18","8826","53.90","77.00","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S18_2238","Classic Cars","1:18","4724","101.51","163.73","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S18_2319","Trucks and Buses","1:18","8258","74.86","122.73","4","334"
"Espoo",,"FIN-02271","Finland","98800.00","S12_1099","Classic Cars","1:12","68","95.34","194.57","4","334"
"Espoo",,"FIN-02271","Finland","98800.00","S12_3148","Classic Cars","1:18","6906","89.14","151.08","5","334"
"Espoo",,"FIN-02271","Finland","98800.00","S24_3856","Classic Cars","1:18","6600","98.30","140.43","5","334"
"Espoo",,"FIN-02271","Finland","98800.00","S32_1374","Motorcycles","1:32","178","66.92","99.89","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S50_1392","Trucks and Buses","1:50","1016","68.29","115.75","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S12_1108","Classic Cars","1:12","3619","95.59","207.80","5","334"
"Espoo",,"FIN-02271","Finland","98800.00","S12_3891","Classic Cars","1:12","1049","83.05","173.02","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S12_3990","Classic Cars","1:12","5663","31.92","79.80","5","334"
"Espoo",,"FIN-02271","Finland","98800.00","S12_4473","Trucks and Buses","1:12","6125","55.70","118.50","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S12_4675","Classic Cars","1:12","7323","58.73","115.16","4","334"
"Espoo",,"FIN-02271","Finland","98800.00","S18_3232","Classic Cars","1:18","8347","77.90","169.34","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S18_3278","Classic Cars","1:18","1917","49.05","80.41","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S18_4027","Classic Cars","1:18","5545","91.92","143.62","4","334"
"Espoo",,"FIN-02271","Finland","98800.00","S24_2000","Motorcycles","1:24","15","37.32","76.17","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S24_3371","Classic Cars","1:24","7995","38.58","61.23","4","334"
"Espoo",,"FIN-02271","Finland","98800.00","S32_2509","Trucks and Buses","1:32","2874","25.98","54.11","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S50_1514","Trains","1:50","1645","37.49","58.58","4","334"
"Espoo",,"FIN-02271","Finland","98800.00","S12_3380","Classic Cars","1:12","9123","75.16","117.44","5","334"
"Espoo",,"FIN-02271","Finland","98800.00","S18_3482","Classic Cars","1:18","9127","73.49","146.99","2","334"
"Espoo",,"FIN-02271","Finland","98800.00","S18_3782","Motorcycles","1:18","7689","32.95","62.17","4","334"
"Espoo",,"FIN-02271","Finland","98800.00","S18_4721","Classic Cars","1:18","1249","69.93","148.80","5","334"
"Espoo",,"FIN-02271","Finland","98800.00","S24_1444","Classic Cars","1:24","4074","32.37","57.80","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S24_2360","Motorcycles","1:24","6840","47.10","69.26","3","334"
"Espoo",,"FIN-02271","Finland","98800.00","S24_2840","Classic Cars","1:24","2542","15.91","35.36","4","334"
"Espoo",,"FIN-02271","Finland","98800.00","S24_4048","Classic Cars","1:24","6582","69.78","118.28","2","334"
"Espoo",,"FIN-02271","Finland","98800.00","S24_4620","Classic Cars","1:18","7869","32.33","80.84","2","334"
"Espoo",,"FIN-02271","Finland","98800.00","S32_3207","Trains","1:32","8601","26.72","62.14","4","334"
"Philadelphia","PA","71270","USA","72600.00","S18_1589","Classic Cars","1:18","9042","65.96","124.44","1","486"
"Philadelphia","PA","71270","USA","72600.00","S18_1749","Vintage Cars","1:18","2724","86.70","170.00","5","486"
"Philadelphia","PA","71270","USA","72600.00","S18_2625","Motorcycles","1:18","4357","24.23","60.57","3","486"
"Philadelphia","PA","71270","USA","72600.00","S18_3685","Classic Cars","1:18","8990","62.16","141.28","1","486"
"Philadelphia","PA","71270","USA","72600.00","S32_2206","Motorcycles","1:32","9241","24.14","40.23","1","486"
"Philadelphia","PA","71270","USA","72600.00","S18_1129","Classic Cars","1:18","3975","83.51","141.54","4","486"
"Philadelphia","PA","71270","USA","72600.00","S24_3856","Classic Cars","1:18","6600","98.30","140.43","3","486"
"Philadelphia","PA","71270","USA","72600.00","S18_2870","Classic Cars","1:18","8164","56.76","132.00","3","486"
"Philadelphia","PA","71270","USA","72600.00","S18_3232","Classic Cars","1:18","8347","77.90","169.34","2","486"
"Philadelphia","PA","71270","USA","72600.00","S24_2000","Motorcycles","1:24","15","37.32","76.17","2","486"
"Philadelphia","PA","71270","USA","72600.00","S24_2972","Classic Cars","1:24","7723","16.24","37.76","2","486"
"Philadelphia","PA","71270","USA","72600.00","S24_3371","Classic Cars","1:24","7995","38.58","61.23","3","486"
"Philadelphia","PA","71270","USA","72600.00","S10_2016","Motorcycles","1:10","6625","68.99","118.94","3","486"
"Philadelphia","PA","71270","USA","72600.00","S18_1984","Classic Cars","1:18","9772","93.89","142.25","3","486"
"Philadelphia","PA","71270","USA","72600.00","S24_4620","Classic Cars","1:18","7869","32.33","80.84","3","486"
"Philadelphia","PA","71270","USA","72600.00","S32_4485","Motorcycles","1:32","3341","56.13","102.05","3","486"
"Philadelphia","PA","71270","USA","72600.00","S50_4713","Motorcycles","1:50","600","34.17","81.36","4","486"
"Madrid",,"28023","Spain","59600.00","S700_1938","Ships","1:700","737","43.30","86.61","3","344"
"Madrid",,"28023","Spain","59600.00","S18_3259","Trains","1:18","6450","67.56","100.84","3","344"
"Madrid",,"28023","Spain","59600.00","S24_2011","Ships","1:24","1898","82.34","122.89","3","344"
"Madrid",,"28023","Spain","59600.00","S700_1138","Ships","1:700","1897","34.00","66.67","2","344"
"Madrid",,"28023","Spain","59600.00","S700_2610","Ships","1:700","7083","33.97","72.28","2","344"
"Madrid",,"28023","Spain","59600.00","S700_3505","Ships","1:700","1956","51.09","100.17","2","344"
"Madrid",,"28023","Spain","59600.00","S72_3212","Ships","1:72","414","33.30","54.60","4","344"
"Madrid",,"28023","Spain","59600.00","S12_1108","Classic Cars","1:12","3619","95.59","207.80","5","344"
"Madrid",,"28023","Spain","59600.00","S12_3891","Classic Cars","1:12","1049","83.05","173.02","5","344"
"Madrid",,"28023","Spain","59600.00","S700_3962","Ships","1:700","5088","53.63","99.31","2","344"
"Madrid",,"28023","Spain","59600.00","S18_3140","Vintage Cars","1:18","3913","68.30","136.59","4","344"
"Madrid",,"28023","Spain","59600.00","S18_4522","Vintage Cars","1:18","8290","52.66","87.77","5","344"
"Madrid",,"28023","Spain","59600.00","S24_3151","Vintage Cars","1:24","9173","46.91","88.51","4","344"
"Lille",,"59000","France","82900.00","S18_2625","Motorcycles","1:18","4357","24.23","60.57","3","171"
"Lille",,"59000","France","82900.00","S32_2206","Motorcycles","1:32","9241","24.14","40.23","2","171"
"Lille",,"59000","France","82900.00","S12_2823","Motorcycles","1:12","9997","66.27","150.62","2","171"
"Lille",,"59000","France","82900.00","S24_2000","Motorcycles","1:24","15","37.32","76.17","3","171"
"Lille",,"59000","France","82900.00","S10_1678","Motorcycles","1:10","7933","48.81","95.70","2","171"
"Lille",,"59000","France","82900.00","S10_2016","Motorcycles","1:10","6625","68.99","118.94","3","171"
"Lille",,"59000","France","82900.00","S10_4698","Motorcycles","1:10","5582","91.02","193.66","2","171"
"Lille",,"59000","France","82900.00","S18_3782","Motorcycles","1:18","7689","32.95","62.17","4","171"
"Lille",,"59000","France","82900.00","S18_4721","Classic Cars","1:18","1249","69.93","148.80","1","171"
"Lille",,"59000","France","82900.00","S24_1578","Motorcycles","1:24","7003","60.86","112.70","2","171"
"Lille",,"59000","France","82900.00","S24_2360","Motorcycles","1:24","6840","47.10","69.26","3","171"
"Lille",,"59000","France","82900.00","S24_4620","Classic Cars","1:18","7869","32.33","80.84","2","171"
"Lille",,"59000","France","82900.00","S32_4485","Motorcycles","1:32","3341","56.13","102.05","3","171"
"Lille",,"59000","France","82900.00","S50_4713","Motorcycles","1:50","600","34.17","81.36","3","171"
"San Francisco","CA","94217","USA","105000.00","S12_1666","Trucks and Buses","1:12","1579","77.90","136.67","1","321"
"San Francisco","CA","94217","USA","105000.00","S18_1749","Vintage Cars","1:18","2724","86.70","170.00","5","321"
"San Francisco","CA","94217","USA","105000.00","S18_2325","Vintage Cars","1:18","9354","58.48","127.13","1","321"
"San Francisco","CA","94217","USA","105000.00","S18_2625","Motorcycles","1:18","4357","24.23","60.57","5","321"
"San Francisco","CA","94217","USA","105000.00","S24_2022","Vintage Cars","1:24","2847","20.61","44.80","2","321"
"San Francisco","CA","94217","USA","105000.00","S32_2206","Motorcycles","1:32","9241","24.14","40.23","2","321"
"San Francisco","CA","94217","USA","105000.00","S700_1938","Ships","1:700","737","43.30","86.61","3","321"
"San Francisco","CA","94217","USA","105000.00","S10_4757","Classic Cars","1:10","3252","85.68","136.00","4","321"
"San Francisco","CA","94217","USA","105000.00","S12_1099","Classic Cars","1:12","68","95.34","194.57","4","321"
"San Francisco","CA","94217","USA","105000.00","S12_2823","Motorcycles","1:12","9997","66.27","150.62","2","321"
"San Francisco","CA","94217","USA","105000.00","S18_2432","Trucks and Buses","1:18","2018","24.92","60.77","3","321"
"San Francisco","CA","94217","USA","105000.00","S18_2795","Vintage Cars","1:18","548","72.56","168.75","5","321"
"San Francisco","CA","94217","USA","105000.00","S18_4409","Vintage Cars","1:18","6553","43.26","92.03","3","321"
"San Francisco","CA","94217","USA","105000.00","S24_2011","Ships","1:24","1898","82.34","122.89","3","321"
"San Francisco","CA","94217","USA","105000.00","S10_1949","Classic Cars","1:10","7305","98.58","214.30","3","321"
"San Francisco","CA","94217","USA","105000.00","S12_3990","Classic Cars","1:12","5663","31.92","79.80","4","321"
"San Francisco","CA","94217","USA","105000.00","S18_1342","Vintage Cars","1:18","8693","60.62","102.74","3","321"
"San Francisco","CA","94217","USA","105000.00","S18_2248","Vintage Cars","1:18","540","33.30","60.54","2","321"
"San Francisco","CA","94217","USA","105000.00","S18_2949","Vintage Cars","1:18","4189","60.78","101.31","5","321"
"San Francisco","CA","94217","USA","105000.00","S18_3136","Vintage Cars","1:18","5992","60.74","104.72","1","321"
"San Francisco","CA","94217","USA","105000.00","S18_3278","Classic Cars","1:18","1917","49.05","80.41","3","321"
"San Francisco","CA","94217","USA","105000.00","S24_1937","Vintage Cars","1:24","7332","22.57","33.19","5","321"
"San Francisco","CA","94217","USA","105000.00","S24_3371","Classic Cars","1:24","7995","38.58","61.23","4","321"
"San Francisco","CA","94217","USA","105000.00","S24_3969","Vintage Cars","1:24","2081","21.75","41.03","5","321"
"San Francisco","CA","94217","USA","105000.00","S10_1678","Motorcycles","1:10","7933","48.81","95.70","5","321"
"San Francisco","CA","94217","USA","105000.00","S10_2016","Motorcycles","1:10","6625","68.99","118.94","2","321"
"San Francisco","CA","94217","USA","105000.00","S10_4698","Motorcycles","1:10","5582","91.02","193.66","4","321"
"San Francisco","CA","94217","USA","105000.00","S10_4962","Classic Cars","1:10","6791","103.42","147.74","2","321"
"San Francisco","CA","94217","USA","105000.00","S18_1097","Trucks and Buses","1:18","2613","58.33","116.67","3","321"
"San Francisco","CA","94217","USA","105000.00","S18_1367","Vintage Cars","1:18","8635","24.26","53.91","2","321"
"San Francisco","CA","94217","USA","105000.00","S18_2957","Vintage Cars","1:18","5649","34.35","62.46","5","321"
"San Francisco","CA","94217","USA","105000.00","S18_3482","Classic Cars","1:18","9127","73.49","146.99","2","321"
"San Francisco","CA","94217","USA","105000.00","S18_3782","Motorcycles","1:18","7689","32.95","62.17","2","321"
"San Francisco","CA","94217","USA","105000.00","S18_4721","Classic Cars","1:18","1249","69.93","148.80","4","321"
"San Francisco","CA","94217","USA","105000.00","S24_1578","Motorcycles","1:24","7003","60.86","112.70","3","321"
"San Francisco","CA","94217","USA","105000.00","S24_2360","Motorcycles","1:24","6840","47.10","69.26","1","321"
"San Francisco","CA","94217","USA","105000.00","S24_3151","Vintage Cars","1:24","9173","46.91","88.51","3","321"
"San Francisco","CA","94217","USA","105000.00","S24_4620","Classic Cars","1:18","7869","32.33","80.84","2","321"
"San Francisco","CA","94217","USA","105000.00","S32_4485","Motorcycles","1:32","3341","56.13","102.05","1","321"
"San Francisco","CA","94217","USA","105000.00","S50_4713","Motorcycles","1:50","600","34.17","81.36","2","321"
"NYC","NY","10022","USA","114900.00","S18_1889","Classic Cars","1:18","8826","53.90","77.00","3","131"
"NYC","NY","10022","USA","114900.00","S18_2238","Classic Cars","1:18","4724","101.51","163.73","3","131"
"NYC","NY","10022","USA","114900.00","S18_2319","Trucks and Buses","1:18","8258","74.86","122.73","3","131"
"NYC","NY","10022","USA","114900.00","S18_2625","Motorcycles","1:18","4357","24.23","60.57","3","131"
"NYC","NY","10022","USA","114900.00","S700_1938","Ships","1:700","737","43.30","86.61","4","131"
"NYC","NY","10022","USA","114900.00","S10_4757","Classic Cars","1:10","3252","85.68","136.00","3","131"
